PC1,PC2,Cluster
0.32999939332518247,-0.7225828683745218,1
-1.9634859832584193,0.3817970413740477,0
1.1466620375532774,-0.03883722747051801,2
-1.6287700832315026,0.29071740792464407,0
-0.8986601570761471,-0.4457700556916401,0
-1.5203629821805933,0.0462095823236356,0
1.1983766101379962,1.0317502193395596,3
0.9415731113980355,0.508308253315305,3
-0.6032646725650865,0.7135798253754606,3
1.410135962374652,-0.8395428822962164,1
0.6185468939830562,1.0615683783055465,3
-1.9295841915349816,-0.03381863021825279,0
-1.3965468882230985,0.47266148612562836,0
-2.551558657250742,-0.003554832601520527,0
-2.4169267391627267,0.0030276001011641687,0
-0.8292814685294164,0.741292150269524,3
0.946029503195993,0.21371994039610684,3
-0.9836090706043567,-0.2336552267371755,0
0.9835819690473739,-0.2294501753774201,1
-0.38200772143094736,0.6879028480846067,3
2.1419777827616686,0.4049728319894069,2
0.5936248020328216,0.9076357526933179,3
-1.7559871398250666,0.5313711093132203,0
-0.33689949936460817,0.936158254458044,3
-0.20950489538648903,-0.12724406657488094,3
0.8987523615491148,1.4944875908383641,3
-0.16230382984541453,0.836312211631044,3
-0.8129189704368239,0.6744054166712331,3
0.1906729465541745,0.4921455526293234,3
0.8201399736504078,0.26322923111269786,3
2.5704769001878343,-0.6696746983069105,2
-0.7002027873423439,0.37435683443187295,3
-0.12427068472481585,-0.5439150180720872,1
-0.9814950414800134,0.5523978285044281,0
-1.5182072721014206,-0.0036628271734103083,0
0.5581415492963144,-1.2103939853751122,1
0.3196087523343595,-0.7154290295696416,1
-1.1349444547204357,-0.6189064332273883,0
0.08133768853444596,-0.14683133727553552,3
-0.09291632247916794,-0.1630803040059065,1
-1.75178113864045,0.09050986953865472,0
-1.0520869072460506,0.05687225159489621,0
-0.8117589944792166,0.5865349952565834,0
-0.0556142540723998,-0.9233104831836648,1
0.42605468068688784,0.7469657607978593,3
-1.6891305343216116,0.15931567977413713,0
